source,source_type,target,target_type,effect,edge_type,confidence,mechanism,doi,paper_title,authors,year,journal,evidence_sentence,verification,species_validated
SPL15,GENE,miR172,REGULATORY_RNA,activation,transcriptional,HIGH,SPL15 activates MIR172D in shoot apical meristem in short days,,,,,,"MIR172D played a critical role in flowering in shoot apical meristems, regulated by SPL15.",,
SPL3,GENE,AP1,GENE,activation,transcriptional,HIGH,SPL3 activates AP1 (floral meristem identity),,,,,,"in spl3/4/5 mutants, expression of LFY and AP1 reduced.",,
SPL3,GENE,Flowering_Time,PHENOTYPE,activation,transcriptional,HIGH,SPL3 promotes floral induction; miR156-insensitive SPL3 causes early flowering,,,,,,"plants expressing SPL3 with mutated miR156 target site (35S::SPL3m) flowered early, had a significantly reduced number of juvenile, adult and cauline leaves.",,
SPL3,GENE,LFY,GENE,activation,transcriptional,HIGH,SPL3 binds and activates LFY promoter,,,,,,"SPL3 and SPL9 in vivo and are up-regulated in plants over-expressing these genes target LFY and AP1; in spl3/4/5 mutants, expression of LFY and AP1 reduced.",,
SPL9,GENE,AHL15,GENE,repression,transcriptional,MEDIUM,SPLs repress AHL15 expression forming reciprocal negative feedback loop,,,,,,SPLs promote reproductive identity of AMs by repressing AHL15 expression.,,
SPL9,GENE,AP1,GENE,activation,transcriptional,HIGH,SPL9 activates AP1 transcription,,,,,,"spl2/9/11/13/15 mutants showed reduced LFY, AP1, FUL, and SOC1 transcripts by about 50%.",,
SPL9,GENE,FUL,GENE,activation,transcriptional,HIGH,SPL9 (with SPL2/11/13/15) directly activates FUL expression,,,,,,"spl2/9/11/13/15 mutants showed reduced the abundance of LFY, AP1, FUL, and SOC1 transcripts by about 50%.",,
SPL9,GENE,Flowering_Time,PHENOTYPE,activation,transcriptional,HIGH,"SPL9 activates miR172, FUL, SOC1, AP1, LFY to promote flowering",,,,,,"SPL2, SPL9, SPL10, SPL11, SPL13, and SPL15 all promote floral induction, and together explain the effect of 35S::MIR156A on this process.",,
SPL9,GENE,LFY,GENE,activation,transcriptional,HIGH,SPL9 activates LFY transcription,,,,,,"spl2/9/11/13/15 mutants showed reduced LFY, AP1, FUL, and SOC1 transcripts.",,
SPL9,GENE,SOC1,GENE,activation,transcriptional,HIGH,SPL9 activates SOC1 expression,,,,,,ProSPL9:rSPL9 promoted flowering; elevated SOC1 and MIR172b.,,
SPL9,GENE,miR156,REGULATORY_RNA,repression,feedback,MEDIUM,SPL9 feedback represses miR156 (negative feedback loop reinforcing phase change),,,,,,SPL9 has been reported to feedback and repress miR156 expression reinforcing phase change.,,
SPL9,GENE,miR172,REGULATORY_RNA,activation,transcriptional,HIGH,SPL9 binds upstream of MIR172B promoter (~1.2 kb upstream) and directly transcriptionally activates miR172b,,,,,,SPL9 is a direct transcriptional activator of miR172b with enrichment ~5-fold at binding site S1 located 1.2 kb upstream of miR172b transcription start.,,
SSF,GENE,Flowering_Time,PHENOTYPE,repression,transcriptional,MEDIUM,SSF (Sister of FCA) is a functionally divergent homolog of FCA; ssf mutants flower early indicating SSF represses flowering,,,,,,"ssf mutants showed early flowering, demonstrating functional divergence between these FCA homologs despite their structural similarity.",,
SUF4,GENE,FLC,GENE,activation,transcriptional,HIGH,SUF4 binds FLC proximal promoter and tethers FRI-C,,,,,,SUF4 binds to a 33-bp sequence in the proximal region (-363 to -331) of FLC promoter,,
SVP,GENE,FLC,GENE,activation,protein_protein,HIGH,SVP heterodimerizes with FLC to enhance repression,,,,,,SVP forms repressor complex with FLC,,
SVP,GENE,FLM,GENE,activation,protein_complex,HIGH,SVP and FLM interact genetically to repress flowering; SVP-FLM-beta complex forms repressor,,,,,,SVP and FLM interact genetically to repress flowering at a range of ambient temperatures,,
SVP,GENE,FT,GENE,repression,transcriptional,HIGH,"SVP-FLC, SVP-FLM heterodimers bind first intron of FT and repress transcription",,,,,,"SVP-FLC, SVP-FLM, FLC-FLM heterodimers bind to the first intron of FT",,
SVP,GENE,Flowering_Time,PHENOTYPE,inhibition,phenotypic_output,HIGH,"SVP is a floral repressor; represses FT, SOC1, and GA biosynthesis",,,,,,svp-41 mutants show elevated GA (early flowering phenotype); SVP represses flowering,,
SVP,GENE,GA20ox,GENE,repression,transcriptional_repression,HIGH,"SVP directly represses GA20ox2 transcription at the shoot apex, reducing GA biosynthesis",,,,,,SVP reduces the transcription of GA20ox2 via downregulation at SAM,,
SVP,GENE,SOC1,GENE,repression,transcriptional_repression,HIGH,"SVP binds SOC1 regulatory sequences directly, often as a complex with FLC",,,,,,SVP binds SOC1 regulatory sequences as well,,
SWN,GENE,FLC,GENE,repression,epigenetic,HIGH,SWN redundant H3K27 methyltransferase with CLF,,,,,,siCLF-SWN plants...late-flowering phenotypes were only weakly responsive to vernalization,,
SWR1,PROTEIN_COMPLEX,FLC,GENE,activation,epigenetic,HIGH,"SWR1 deposits H2A.Z at FLC, recruited by FRI-C",,,,,,"FRI-C recruits a general transcription factor, a TAF14 homolog, and chromatin modification factors, the SWR1 complex",,
SYP121,GENE,FT,GENE,activation,transport,HIGH,SYP121 SNARE partners with QKY-FTIP1 complex for FT vesicular export,,,,,,"The syp121-4 mutant flowered late under LDs, but not under short days",,
Sucrose,METABOLITE,FT,GENE,activation,signaling,MEDIUM,Sucrose feeding rapidly induces T6P which activates FT; sugar status drives floral transition,,,,,,sucrose feeding rapidly induced T6P in carbon-starved seedlings,,
Sucrose,METABOLITE,T6P,METABOLITE,activation,metabolic,HIGH,Sucrose availability strongly correlates with T6P levels; T6P is a sucrose-specific signal,,,,,,"Tre6P was highly correlated with sucrose, irrespective of the type of sugar supplied to C-starved seedlings",,
Sucrose,METABOLITE,miR156,REGULATORY_RNA,repression,transcriptional,HIGH,Sugar represses MIR156A and MIR156C expression to promote vegetative phase change,,,,,,Sugar promotes vegetative phase change in Arabidopsis thaliana by repressing the expression of MIR156A and MIR156C.,,
T6P,METABOLITE,FT,GENE,activation,signaling,HIGH,T6P signaling in leaves is required for FT expression; otsA-complemented tps1 plants restore FT expression,,,,,,FT expression depends on functional TPS1...the dependence of FT expression on TPS1 is solely due to its Tre6P-synthesizing capacity,,
T6P,METABOLITE,KIN10,GENE,inhibition,allosteric,HIGH,T6P acts as allosteric inhibitor of SnRK1 catalytic subunit KIN10,,,,,,T6P regulates development in part through SnRK1 and functions as an allosteric inhibitor of SnRK1,,
T6P,METABOLITE,SPL3,GENE,activation,signaling,HIGH,T6P in the SAM promotes SPL3/SPL4/SPL5 to trigger flowering via the age pathway,,,,,,T6P promotes flowering through induction of FLOWERING LOCUS T (FT) (photoperiodic pathway) in the leaves and SQUAMOSA PROMOTOR-LIKE (SPL) in the shoot apical meristem,,
TEM1,GENE,FT,GENE,repression,transcriptional,HIGH,TEM1 binds FT promoter and represses transcription; GI antagonizes TEM1 access,,,,,,"GI can bind to three FT repressors: SHORT VEGETATIVE PHASE (SVP), TEMPRANILLO (TEM)1, and TEM2",,
TEM2,GENE,FT,GENE,repression,transcriptional,HIGH,TEM2 represses FT transcription; GI blocks TEM2 access to FT promoter,,,,,,"GI can bind to three FT repressors: SHORT VEGETATIVE PHASE (SVP), TEMPRANILLO (TEM)1, and TEM2",,
TFL1,GENE,AP1,GENE,repression,transcriptional_repression,HIGH,TFL1-FD complex directly represses AP1 transcription,,,,,,TFL1-SRDX repressed all genes examined including AP1; overexpression delays flowering,,
TFL1,GENE,FD,GENE,activation,protein_protein_interaction,HIGH,"TFL1 interacts physically with FD in the nucleus, forming repressor complex",,,,,,TFL1 interacts with FD in the nucleus (BiFC assay),,
TFL1,GENE,FUL,GENE,repression,transcriptional_repression,HIGH,TFL1-FD complex directly represses FUL,,,,,,"AP1, FUL: Direct TFL1-FD repression (floral fate genes)",,
TFL1,GENE,Flowering_Time,PHENOTYPE,inhibition,phenotypic_output,HIGH,TFL1 maintains inflorescence indeterminacy and delays floral transition; tfl1 mutants flower early,,,,,,"Early flowering: Reduced rosette leaves at bolting (22C, long-day); tfl1 mutants show determinate inflorescence",,
TFL1,GENE,LFY,GENE,repression,transcriptional_repression,HIGH,TFL1-FD complex represses LFY by binding G-box/bZIP motifs in the LFY second exon,,,,,,LFY: Repression via exonic G-box and C-boxes; reporters with mutated bZIP sites show ectopic expression in apex,,
TFL1,GENE,SEP3,GENE,repression,transcriptional_repression,HIGH,TFL1-FD complex represses SEP3 in inflorescence meristem; SEP3 ectopically expressed in tfl1 mutants,,,,,,"Ectopic AP1/SEP3 expression alters SOC1 spatial patterns; Cluster 3 genes (AP1, SEP1, SEP2, SEP3) expressed in vegetative SAM",,
TFL1,GENE,SOC1,GENE,repression,transcriptional_repression,HIGH,TFL1-FD complex directly represses SOC1 at shared loci,,,,,,"SOC1, GI, CO: Direct repression (reproductive development genes); ChIP peaks at reproductive development loci",,
TOC1,GENE,CCA1,GENE,repression,transcriptional,HIGH,TOC1/PRR1 binds CCA1 promoter and represses transcription (revised from earlier model of activation via CHE antagonism),,,,,,"TOC1 activates CCA1 expression by antagonizing the action of CHE, a repressor of CCA1",,
TOC1,GENE,CO,GENE,activation,post_translational,MEDIUM,TOC1 directly stabilizes CO protein,,,,,,"PSEUDO RESPONSE REGULATOR (PRR) proteins, including TIMING OF CAB2 EXPRESSION 1 (TOC1), PRR5, PRR7, and PRR9, also directly stabilize CO proteins",,
TOC1,GENE,PIF4,GENE,inhibition,transcriptional,MEDIUM,TOC1 induced by warm temperature acts to dampen thermomorphogenesis downstream of GI,,,,,,High temperature strongly enhanced TOC1 transcript levels at night...loss of GI results in strong reduction of heat-stimulated TOC1 transcripts,,
TOE1,GENE,FT,GENE,repression,transcriptional,HIGH,TOE1 represses FT by physically suppressing CO on FT promoter via EAR-like motif recruiting TPL; also destabilizes CO by competing with FKF1,,,,,,TOE1 also represses FT expression by physically suppressing the function of CO on the FT promoter,,
TOE1,GENE,Flowering_Time,PHENOTYPE,repression,transcriptional,HIGH,TOE1 is an AP2-like floral repressor,,,,,,"TOE1 OE (35S::TOE1) delays abaxial trichomes 4 plastochrons and causes rounder leaves, while toe1 toe2 loss-of-function accelerates phase change.",,
TOE2,GENE,Flowering_Time,PHENOTYPE,repression,transcriptional,HIGH,TOE2 is an AP2-like floral repressor; redundant with TOE1,,,,,,toe1 toe2 double loss-of-function accelerates abaxial trichomes 3 plastochrons.,,
TPPI,GENE,FT,GENE,activation,signaling,MEDIUM,TPPI loss delays flowering; proper T6P homeostasis required for FT induction,,,,,,T6P promotes flowering through induction of FLOWERING LOCUS T (FT) (photoperiodic pathway) in the leaves,,
TPPI,GENE,T6P,METABOLITE,inhibition,enzymatic,HIGH,TPPI (trehalose-6-phosphate phosphatase I) dephosphorylates T6P to trehalose,,,,,,The mutant plants tppi...showed that the first flower appeared later in tppi than in WT in both 8 h days and 12 h days,,
TPR,GENE,GAF1,GENE,activation,corepressor_complex,HIGH,TPR is the corepressor that converts GAF1 into an active repressor upon DELLA loss,,,,,,The DELLA-GAF1 complex activated but repressed by the TPR4-GAF1 complex in transient assays,,
TPS1,GENE,FT,GENE,activation,signaling,HIGH,TPS1 via T6P production in leaves is required for FT expression,,,,,,tps1 rescued plants: Stunted and late flowering with near loss of FLOWERING LOCUS T expression in the leaves,,
TPS1,GENE,T6P,METABOLITE,activation,enzymatic,HIGH,TPS1 catalyzes synthesis of trehalose-6-phosphate from UDP-glucose and glucose-6-phosphate,,,,,,Tre6P synthesis by TPS1 is essential for embryogenesis and postembryonic growth,,
TSF,GENE,Flowering_Time,PHENOTYPE,activation,signaling,HIGH,TSF paralog of FT promotes flowering but with lower protein mobility,,,,,,"FT:T7 protein moved to the shoot apex of the scion plants, but TSF:T7 protein movement was almost completely absent",,
VAL1,GENE,FLC,GENE,repression,epigenetic,HIGH,VAL1 recruits HDA19 to FLC and promotes H3K27me3 spreading,,,,,,VAL1 recruits histone deacetylase HDA19 to FLC chromatin,,
VAL1,GENE,VIN3,GENE,activation,protein_protein,MEDIUM,VIN3 binds VAL1 via KRFK motif; VAL1 stabilizes silencing complex,,,,,,monomeric dsRed-VIN3 showed robust co-IP with coexpressed GFP-VAL1,,
VIL2,GENE,MAF4,GENE,repression,epigenetic,HIGH,VIL2/VEL1 deposits H3K27me3/H3K9me2 at MAF4,,,,,,VIL2/VEL1 is required for the vernalization-mediated repressions of MAF4 and MAF5,,
VIL2,GENE,MAF5,GENE,repression,epigenetic,HIGH,VIL2/VEL1 deposits H3K27me3/H3K9me2 at MAF5,,,,,,VIL2/VEL1 is required for the vernalization-mediated repressions of MAF4 and MAF5,,
VIN3,GENE,FLC,GENE,repression,epigenetic,HIGH,VIN3 PHD protein binds H3K9me2 and recruits PRC2 for H3K27me3 silencing,,,,,,all VIN3 family proteins preferentially bind to H3K9me2 peptides in vitro through PHD motifs,,
VIN3,GENE,MAF2,GENE,repression,epigenetic,HIGH,VIN3 required for repression of all FLC-family MADS box repressors,,,,,,VIN3 is required for the vernalization-mediated repression of all FLC gene family members,,
VIN3,GENE,PRC2,PROTEIN_COMPLEX,activation,protein_protein,HIGH,VIN3-VIL1 heterodimer recruits PRC2 to FLC nucleation region,,,,,,VIN3...forms heterodimer with VIL1 and together recruit PRC2 to nucleation region,,
VIN3,GENE,VRN5,GENE,activation,protein_protein,HIGH,VRN5 association with FLC requires VIN3,,,,,,VRN5 association with FLC was dependent on VIN3,,
VOZ1,GENE,FT,GENE,activation,transcriptional,MEDIUM,VOZ1-CO complex activates FT; voz1 voz2 double mutant reduces FT and flowers late,,,,,,formation of CO-VOZ complexes,,
VOZ2,GENE,FT,GENE,activation,transcriptional,MEDIUM,VOZ2 partners with CO to promote FT; voz1 voz2 double mutant flowers late with lower FT,,,,,,voz1 voz2 mutant shows late flowering with lower FT,,
VRN1,GENE,FLC,GENE,repression,epigenetic,HIGH,VRN1 B3-domain DNA-binding protein maintains FLC silencing,,,,,,"vrn1-4, vrn2-1, vrn5-8 (Col FRI): Impaired epigenetic silencing phase",,
VRN2,GENE,FLC,GENE,repression,epigenetic,HIGH,VRN2 Su(Z)12 homolog is core PRC2 component depositing H3K27me3,,,,,,VRN2 is a homolog of the Polycomb-group zinc finger protein...lesions in VRN2 results in de-repression of FLC,,
VRN5,GENE,FLC,GENE,repression,epigenetic,HIGH,VRN5/VIL1 PHD protein cold-dependently associates with FLC intron 1 for PRC2-dependent H3K27me2,,,,,,vernalization-induced silencing is triggered by the cold-dependent association of the PHD finger protein VRN5 to a specific domain in FLC intron 1,,
Vernalization,ENVIRONMENT,AGL24,GENE,activation,environmental_induction,HIGH,Vernalization (extended cold) upregulates AGL24 expression,,,,,,Vernalization increases AGL24 expression,,
Vernalization,ENVIRONMENT,FLC,GENE,repression,epigenetic,HIGH,Prolonged cold triggers epigenetic silencing of FLC via PRC2-mediated H3K27me3,,,,,,Vernalization accelerates flowering by down-regulating FLC expression,,
Vernalization,ENVIRONMENT,Flowering_Time,PHENOTYPE,activation,phenotypic,HIGH,Vernalization relieves FLC repression to accelerate flowering,,,,,,Vernalization accelerates flowering by down-regulating FLC expression,,
Vernalization,ENVIRONMENT,VIN3,GENE,activation,transcriptional,HIGH,Vernalizing cold progressively activates VIN3 via H3K4me3,,,,,,"VIN3 mRNA is present at very low abundance during growth at warm temperatures, with expression increasing progressively during vernalization",,
Warm_Temperature,ENVIRONMENT,ELF3,GENE,repression,post_translational,HIGH,Warm temperature reduces evening complex chromatin binding and induces ELF3 deactivation/degradation,,,,,,Warm temperatures reduce the binding of the evening complex to chromatin and eventually promotes the expression of PIF4,,
Warm_Temperature,ENVIRONMENT,FLM,GENE,repression,post_transcriptional,HIGH,Warm temperature alters FLM alternative splicing toward the non-repressive FLM-delta isoform,,,,,,splicing patterns of several flowering time regulators including FLM are altered during thermally induced flowering,,
Warm_Temperature,ENVIRONMENT,FT,GENE,activation,integrated,HIGH,"Warm ambient temperature triggers FT upregulation via multiple routes (H2A.Z eviction, PIF4 activation, SVP degradation, FLM splicing)",,,,,,A mild increase in temperature can trigger floral transition in Arabidopsis...mainly attributed to an increase in expression of the major flowering-promoting genes FLOWERING LOCUS T (FT),,
Warm_Temperature,ENVIRONMENT,H2A_Z,GENE,repression,chromatin,HIGH,Warm temperature induces eviction of H2A.Z-containing nucleosomes from thermo-responsive gene loci,,,,,,"High ambient temperature induce the eviction of H2A.Z-containing nucleosomes, which contributes to the formation of an open DNA structure, thus facilitating the binding of transcription factors",,
Warm_Temperature,ENVIRONMENT,PHYB,GENE,inhibition,post_translational,HIGH,"Warm temperature accelerates phyB Pfr-to-Pr thermal reversion, reducing active phyB pool",,,,,,The conversion from Pfr into Pr is accelerated at warmer temperatures,,
Warm_Temperature,ENVIRONMENT,PIF4,GENE,activation,integrated,HIGH,Warm temperature releases ELF3/HY5 repression and stabilizes PIF4 via reduced phyB activity,,,,,,Warm temperatures reduce the binding of the evening complex to chromatin and eventually promotes the expression of PIF4,,
Warm_Temperature,ENVIRONMENT,SVP,GENE,repression,post_translational,HIGH,Warm ambient temperature triggers rapid SVP protein degradation via the 26S proteasome pathway,,,,,,SVP protein is rapidly degraded by the 26S proteasome pathway in response to warm ambient temperatures,,
Warm_Temperature,ENVIRONMENT,miR399,REGULATORY_RNA,activation,transcriptional,HIGH,Warm ambient temperature (23C) induces higher miR399 levels vs low temperature (16C),,,,,,Mature miR399 is more abundant in plants grown at 23degC than at 16degC,,
ZTL,GENE,CO,GENE,inhibition,post_translational,HIGH,ZTL directly interacts with CO protein and destabilizes it in the morning,,,,,,ZTL destabilizes CO protein in the morning. ZTL and CO interact in vivo,,
ZTL,GENE,PRR5,GENE,inhibition,post_translational,HIGH,ZTL targets PRR5 protein for degradation in darkness,,,,,,ZTL targets TOC1 and PRR5 for degradation in the absence of blue light,,
ZTL,GENE,TOC1,GENE,inhibition,post_translational,HIGH,ZTL targets TOC1 protein for degradation in darkness; blue light stabilizes ZTL via GI,,,,,,ZTL targets TOC1 and PRR5 for degradation in the absence of blue light,,
miR156,REGULATORY_RNA,Flowering_Time,PHENOTYPE,repression,post-transcriptional,HIGH,miR156 represses SPL transcription factors needed for flowering; high miR156 = juvenile stage; miR156 overexpression delays flowering,,,,,,miR156 overexpression results in prolonged juvenile and delayed flowering; miR156 knockout significantly shortens juvenile phase.,,
miR156,REGULATORY_RNA,SPL10,GENE,repression,post-transcriptional,HIGH,miR156 targets SPL10 transcript,,,,,,"miR156OE downregulates SPL10 expression, establishing miR156 repression of SPL10.",,
miR156,REGULATORY_RNA,SPL13,GENE,repression,post-transcriptional,HIGH,miR156 targets SPL13 transcript,,,,,,"miR156 completely blocks the expression of its SPL targets in the first two leaves of the rosette, and represses these genes to different degrees at later stages.",,
miR156,REGULATORY_RNA,SPL15,GENE,repression,post-transcriptional,HIGH,miR156 targets SPL15 transcript,,,,,,miR156 targets 10 members of the SQUAMOSA PROMOTER BINDING PROTEIN LIKE (SPL) family of transcription factors including SPL15.,,
miR156,REGULATORY_RNA,SPL3,GENE,repression,post-transcriptional,HIGH,miR156 targets SPL3 via binding site in 3' UTR,,,,,,"SPL3, SPL4 and SPL5 have a target site for the microRNA miR156 in their 3' UTR; GUS expression was absent in the progeny of a cross between transgenic plants carrying 35S::GUS-SPL3 and plants carrying 35S::miR156a.",,
miR156,REGULATORY_RNA,SPL9,GENE,repression,post-transcriptional,HIGH,miR156 targets SPL9 transcript by cleavage/translational repression,,,,,,"miR156 targets 10 members of the SQUAMOSA PROMOTER BINDING PROTEIN LIKE (SPL) family of transcription factors (SPL2, SPL3, SPL4, SPL5, SPL6, SPL9, SPL10, SPL11, SPL13, SPL15).",,
miR172,REGULATORY_RNA,AP2,GENE,repression,post-transcriptional,HIGH,miR172 targets AP2 transcript,,,,,,"In Arabidopsis miR172 negatively regulate the expression of AP2 and five AP2-like genes including TARGET OF EAT 1 (TOE1), TOE2, TOE3, SCHNARCHZAPFEN (SNZ) and SCHLAFMUTZE (SMZ).",,
miR172,REGULATORY_RNA,Flowering_Time,PHENOTYPE,activation,post-transcriptional,HIGH,"miR172 silences AP2/TOE/SMZ/SNZ floral repressors, promoting flowering",,,,,,high amounts of miR172 contribute to the acquisition of floral competence by silencing these AP2-family factors that otherwise suppress flowering genes.,,
miR172,REGULATORY_RNA,SMZ,GENE,repression,post-transcriptional,HIGH,miR172 targets SMZ transcript,,,,,,miR172 negatively regulate the expression of AP2 and five AP2-like genes including SCHLAFMUTZE (SMZ).,,
miR172,REGULATORY_RNA,SNZ,GENE,repression,post-transcriptional,HIGH,miR172 targets SNZ transcript,,,,,,miR172 negatively regulate the expression of AP2 and five AP2-like genes including SCHNARCHZAPFEN (SNZ).,,
miR172,REGULATORY_RNA,TOE1,GENE,repression,post-transcriptional,HIGH,miR172 targets TOE1 transcript,,,,,,miR172 negatively regulate the expression of AP2 and five AP2-like genes including TARGET OF EAT 1 (TOE1).,,
miR172,REGULATORY_RNA,TOE2,GENE,repression,post-transcriptional,HIGH,miR172 targets TOE2 transcript,,,,,,miR172 negatively regulate the expression of AP2 and five AP2-like genes including TOE2.,,
miR399,REGULATORY_RNA,PHO2,GENE,repression,post_transcriptional,HIGH,miR399 directs cleavage of PHO2 mRNA,,,,,,PHO2 expression levels are negatively correlated with miR399 expression,,
